Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,target
0.324737,0.016043,0.197968,0.04462,0.302769,0.28832,0.300805,0.151296,0.12172,0.164896,0.110274,0.112638,0.037511,0.124314,0.12403,0.055496,0.044958,0.039157,0.027659,0.023072,0.013249,0.056845,0.111481,0.236828,0.179148,0.087372,0.041094,0.020324,0.019233,0.023383,0.016224,0.02318,0.030682,2
0.41734,0.530285,0.012536,0.034133,0.366554,0.076798,0.334537,0.019027,0.017963,0.011381,0.043132,0.009345,0.058528,0.007981,0.006985,0.01229,0.044191,0.007312,0.00424,0.006047,0.012009,0.007135,0.004254,0.004399,0.004197,0.004021,0.008186,0.051302,0.061555,0.034559,0.009264,0.006785,0.006573,4
0.3802,0.001786,0.227024,0.342528,0.447542,0.049475,0.438122,0.02997,0.015895,0.020603,0.026005,0.039963,0.030453,0.006136,0.018155,0.068476,0.021494,0.005634,0.014278,0.009332,0.013488,0.006633,0.004675,0.007724,0.025016,0.055833,0.07109,0.064582,0.02935,0.014094,0.006423,0.006964,0.011772,4
0.438363,0.565614,0.007603,0.033899,0.049011,0.368454,0.352561,0.023765,0.021251,0.009808,0.023443,0.01532,0.032796,0.020066,0.007053,0.012754,0.025694,0.03277,0.007891,0.0057,0.01222,0.029677,0.004956,0.005526,0.004591,0.005089,0.00916,0.029161,0.036471,0.077748,0.056013,0.032096,0.014897,1
0.412933,0.120341,0.238209,0.177666,0.355177,0.00578,0.304082,0.100068,0.088426,0.030274,0.2412,0.044928,0.262511,0.026925,0.025675,0.176467,0.241472,0.069628,0.041293,0.052477,0.016032,0.056458,0.013997,0.021798,0.016261,0.015766,0.127713,0.394384,0.262403,0.124859,0.040539,0.029785,0.041873,3
0.266986,0.342469,0.007776,0.248228,0.253006,0.227803,0.228762,0.033275,0.133664,0.06436,0.021881,0.031452,0.13806,0.023197,0.022751,0.019745,0.012957,0.011406,0.024509,0.071841,0.132288,0.105048,0.019106,0.016275,0.012198,0.008704,0.010929,0.01403,0.01093,0.00963,0.007525,0.011731,0.019315,2
0.45362,0.567221,0.402644,0.006852,0.017318,0.082461,0.375358,0.01273,0.009281,0.00559,0.012303,0.011492,0.013855,0.022881,0.003802,0.004873,0.010332,0.039363,0.008887,0.003483,0.00487,0.022688,0.003486,0.009107,0.004341,0.003615,0.004743,0.006977,0.014398,0.063396,0.069246,0.045834,0.01691,1
0.401437,0.508466,0.001285,0.358922,0.469648,0.595201,0.573907,0.016979,0.010731,0.007627,0.046093,0.011512,0.062251,0.006096,0.00489,0.049977,0.043804,0.006763,0.004356,0.0332,0.004583,0.018535,0.003884,0.005011,0.005976,0.009389,0.058075,0.139842,0.062423,0.025801,0.010926,0.009566,0.013883,1
0.753774,0.226419,0.00743,0.331182,0.027656,0.434017,0.427364,0.029415,0.025805,0.026876,0.015059,0.039314,0.016158,0.007095,0.025585,0.042645,0.009046,0.006422,0.030899,0.006811,0.006349,0.005847,0.005924,0.015114,0.039129,0.074531,0.04121,0.027515,0.013428,0.009448,0.008347,0.010384,0.010735,2
0.268008,0.343477,0.247686,0.01698,0.323378,0.401575,0.360932,0.032257,0.185867,0.102082,0.06927,0.050602,0.223745,0.070909,0.034519,0.03521,0.01871,0.012555,0.040349,0.128572,0.220368,0.186895,0.064504,0.033025,0.014253,0.013168,0.01069,0.049264,0.024028,0.01202,0.010182,0.011251,0.011987,5
0.513598,0.163665,0.226615,0.303186,0.001953,0.373675,0.337779,0.011112,0.047003,0.032593,0.008286,0.063139,0.045801,0.012089,0.053294,0.01549,0.003462,0.01087,0.068297,0.086136,0.041596,0.023824,0.007762,0.016362,0.003948,0.013095,0.014795,0.007254,0.004529,0.004858,0.004644,0.015552,0.097672,5
0.382475,0.024875,0.232253,0.351809,0.033052,0.455002,0.448345,0.044367,0.041526,0.02796,0.039306,0.047291,0.044398,0.01218,0.01675,0.093691,0.029061,0.010676,0.013222,0.013662,0.010211,0.00813,0.004303,0.010641,0.022428,0.054007,0.101808,0.106414,0.040166,0.020829,0.014409,0.015862,0.015419,4
0.040565,0.295209,0.282315,0.429714,0.559393,0.077212,0.548652,0.072808,0.057291,0.032362,0.025691,0.037733,0.027496,0.036514,0.010445,0.00942,0.005699,0.020349,0.017899,0.00581,0.005874,0.009788,0.014461,0.00677,0.009082,0.004643,0.003917,0.006861,0.00679,0.010893,0.035242,0.074087,0.038286,1
0.268166,0.344077,0.247712,0.329576,0.006234,0.40608,0.371654,0.019977,0.149525,0.066078,0.034779,0.02229,0.192604,0.037355,0.024623,0.032599,0.011199,0.006348,0.017947,0.091614,0.186909,0.146357,0.033912,0.022368,0.01357,0.010545,0.006602,0.029021,0.014499,0.006602,0.009272,0.006771,0.008444,0
0.854176,0.260359,0.375438,0.007033,0.495172,0.622448,0.600694,0.01632,0.011583,0.005579,0.038892,0.00808,0.050536,0.007357,0.001901,0.015816,0.067384,0.01304,0.002519,0.005608,0.042989,0.00629,0.004689,0.001579,0.001542,0.004834,0.01595,0.090204,0.101776,0.045129,0.021991,0.013533,0.004889,4
0.440511,0.132936,0.194575,0.263565,0.011773,0.321541,0.278079,0.050631,0.048997,0.023581,0.047872,0.05379,0.043762,0.03603,0.008565,0.012207,0.049957,0.099735,0.040889,0.014529,0.014892,0.016199,0.010345,0.02166,0.008348,0.007047,0.004989,0.01001,0.042261,0.10951,0.102238,0.049304,0.015384,3
0.320533,0.40324,0.007234,0.286269,0.377582,0.36927,0.372188,0.023763,0.024234,0.059845,0.079751,0.01768,0.0133,0.117302,0.055721,0.009437,0.029582,0.011011,0.006575,0.003855,0.009829,0.038502,0.120713,0.155348,0.081606,0.015065,0.00832,0.010203,0.007825,0.00682,0.008482,0.027831,0.011878,2
0.268429,0.344431,0.017819,0.247119,0.043869,0.098776,0.17759,0.016235,0.062689,0.025508,0.010391,0.009412,0.076946,0.009599,0.011708,0.011453,0.00353,0.003314,0.004126,0.027506,0.068158,0.045497,0.006626,0.004142,0.004971,0.004033,0.00434,0.008845,0.004597,0.004496,0.004609,0.005931,0.005598,5
0.26878,0.35184,0.248617,0.33085,0.408458,0.011825,0.371191,0.007711,0.133096,0.061059,0.039855,0.021109,0.192343,0.04483,0.019433,0.033919,0.012478,0.004874,0.017957,0.080411,0.190847,0.149696,0.041495,0.015906,0.010325,0.0162,0.004249,0.021125,0.016779,0.005348,0.014529,0.006767,0.007919,0
0.77688,0.237083,0.342467,0.022254,0.447218,0.049841,0.424764,0.026417,0.020972,0.023567,0.027878,0.034876,0.02311,0.011384,0.019037,0.066012,0.015229,0.010548,0.021405,0.008695,0.017992,0.008641,0.007367,0.012808,0.026666,0.055009,0.065639,0.047822,0.019262,0.012344,0.011876,0.011604,0.011434,4
0.227703,0.285594,0.199716,0.269837,0.001056,0.40155,0.352312,0.049022,0.054684,0.055763,0.034518,0.127956,0.030352,0.068519,0.016378,0.016091,0.034177,0.147488,0.113959,0.054732,0.021919,0.030326,0.007225,0.039574,0.020474,0.009841,0.007424,0.009402,0.016191,0.071593,0.132176,0.134646,0.053665,3
0.549112,0.166007,0.325273,0.242759,0.00718,0.401023,0.364815,0.012304,0.067784,0.030093,0.007478,0.008232,0.106825,0.008085,0.037798,0.011782,0.005399,0.003875,0.005524,0.078023,0.098012,0.040068,0.005604,0.007109,0.016545,0.00489,0.005175,0.029559,0.005174,0.006697,0.004344,0.006497,0.007729,0
0.282775,0.355027,0.012674,0.248802,0.096798,0.330791,0.274161,0.060938,0.125224,0.069991,0.053028,0.038044,0.135959,0.053247,0.031347,0.064901,0.027339,0.012587,0.020482,0.048457,0.140285,0.124932,0.043974,0.022377,0.033813,0.019826,0.016995,0.028065,0.028161,0.013708,0.016922,0.01649,0.025814,0
0.8654,0.261179,0.37994,0.507199,0.748054,0.628159,0.614087,0.004337,0.004326,0.003567,0.036316,0.004191,0.049179,0.004622,0.003017,0.007262,0.10567,0.01085,0.003069,0.005094,0.095436,0.005188,0.009146,0.004214,0.003768,0.003384,0.007348,0.06125,0.161229,0.046924,0.017859,0.006505,0.005819,4
0.267017,0.025047,0.159959,0.061601,0.172629,0.233237,0.177451,0.347403,0.574472,0.35268,0.3045,0.277485,0.456059,0.291538,0.244306,0.252138,0.173922,0.173719,0.194573,0.309622,0.389919,0.424605,0.217715,0.247342,0.196422,0.127557,0.122622,0.124673,0.100418,0.112574,0.110187,0.16836,0.180794,5
0.509302,0.143026,0.011888,0.165848,0.092084,0.217499,0.152951,0.252656,0.30253,0.193353,0.144332,0.286698,0.207528,0.115741,0.114136,0.142147,0.085555,0.124102,0.21335,0.170461,0.154417,0.117104,0.059638,0.083059,0.060424,0.06202,0.064181,0.076026,0.050912,0.050988,0.066507,0.134783,0.231375,5
0.38212,0.118186,0.170635,0.22639,0.285616,0.342149,0.249988,0.186337,0.17217,0.052669,0.174355,0.130282,0.146328,0.014625,0.051226,0.467939,0.16353,0.071027,0.057673,0.022191,0.076794,0.05681,0.018635,0.020351,0.038956,0.149582,0.288228,0.265096,0.075474,0.025793,0.020238,0.037004,0.035604,3
0.040591,0.330484,0.072497,0.225919,0.291429,0.384971,0.337743,0.277248,0.279066,0.17881,0.150865,0.192029,0.163948,0.074894,0.094253,0.087431,0.048293,0.070237,0.129218,0.131689,0.119841,0.089609,0.045567,0.047149,0.036082,0.033886,0.027565,0.025841,0.024269,0.029748,0.035402,0.080395,0.138056,5
0.261708,0.339854,0.319598,0.237481,0.011972,0.391585,0.351457,0.025374,0.153118,0.107992,0.026302,0.050556,0.193329,0.025789,0.084408,0.043573,0.01145,0.010967,0.040347,0.221856,0.178037,0.071407,0.019361,0.015992,0.038789,0.009341,0.024553,0.033337,0.010996,0.01254,0.011073,0.011639,0.023492,5
0.210928,0.283387,0.198938,0.265031,0.005704,0.324804,0.285901,0.070147,0.074329,0.033766,0.056844,0.080302,0.036687,0.042574,0.012818,0.020296,0.06199,0.124817,0.070205,0.029785,0.019267,0.024948,0.010055,0.037271,0.013061,0.006338,0.006586,0.011168,0.028078,0.073292,0.086007,0.070143,0.033974,3
0.568315,0.175765,0.253235,0.000828,0.49612,0.331205,0.453082,0.01126,0.058216,0.016293,0.022271,0.007816,0.168006,0.025156,0.012763,0.071785,0.027178,0.004017,0.006688,0.026732,0.189605,0.088487,0.023316,0.010146,0.006552,0.008808,0.004885,0.014454,0.040088,0.007974,0.008851,0.008025,0.008066,5
0.325299,0.423724,0.007118,0.303365,0.388473,0.574707,0.52931,0.039447,0.040896,0.073509,0.046023,0.067231,0.024603,0.05879,0.073001,0.046699,0.019595,0.029901,0.011578,0.008473,0.016105,0.042531,0.058236,0.153792,0.111843,0.069205,0.043951,0.033755,0.013227,0.015169,0.008978,0.017927,0.024032,2
0.431961,0.129578,0.254523,0.189241,0.313173,0.379223,0.281559,0.029238,0.029709,0.001346,0.066741,0.018419,0.063913,0.012849,0.001833,0.006846,0.083524,0.055051,0.016086,0.006638,0.016283,0.00358,0.011569,0.005696,0.008748,0.003571,0.003082,0.021646,0.084765,0.091481,0.03696,0.009463,0.005615,3
0.416546,0.014812,0.244179,0.369261,0.054737,0.612006,0.585448,0.053285,0.036695,0.01881,0.077572,0.014433,0.094773,0.007927,0.006097,0.030441,0.069651,0.016588,0.005216,0.009544,0.010044,0.008524,0.003927,0.004415,0.006339,0.006628,0.028119,0.117768,0.098424,0.068265,0.026382,0.011808,0.009024,1
0.210665,0.272274,0.194104,0.259817,0.318787,0.001546,0.283511,0.079218,0.077121,0.014674,0.091461,0.087641,0.054166,0.021094,0.002887,0.012244,0.1051,0.15148,0.077555,0.017818,0.010982,0.007539,0.01544,0.025119,0.007659,0.004647,0.00237,0.011838,0.065046,0.135256,0.081206,0.016878,0.005779,3
0.343915,0.459272,0.002612,0.324604,0.426334,0.535863,0.513922,0.038404,0.022396,0.099304,0.033768,0.113762,0.023546,0.022823,0.128144,0.119522,0.015566,0.021078,0.037924,0.017411,0.007583,0.008146,0.021191,0.096696,0.216373,0.16414,0.119303,0.08861,0.023049,0.015806,0.011546,0.025262,0.010735,2
0.583836,0.176933,0.345796,0.258707,0.00141,0.423688,0.394095,0.00595,0.016784,0.004136,0.008404,0.003924,0.058213,0.010228,0.003748,0.059475,0.004231,0.00333,0.003813,0.005284,0.062124,0.051175,0.009464,0.004122,0.00536,0.005315,0.005429,0.003838,0.00621,0.00518,0.00485,0.007905,0.008471,0
0.760701,0.238186,0.335732,0.002016,0.436589,0.022021,0.438514,0.02325,0.011461,0.023291,0.025293,0.045664,0.02614,0.011049,0.027412,0.1166,0.018692,0.011593,0.076115,0.009236,0.016826,0.009028,0.006774,0.014637,0.043898,0.153975,0.11792,0.094118,0.025781,0.014928,0.01493,0.017238,0.027117,1
0.188445,0.249308,0.017204,0.177131,0.2372,0.298838,0.250213,0.194783,0.176763,0.084412,0.150638,0.05293,0.077022,0.041789,0.049827,0.173737,0.14439,0.06523,0.025158,0.0277,0.026674,0.055863,0.024772,0.02125,0.031202,0.03457,0.053872,0.117982,0.057337,0.042207,0.029188,0.02901,0.021973,3
0.303947,0.389267,0.280912,0.27101,0.36583,0.007025,0.321002,0.006245,0.009727,0.006649,0.056544,0.003696,0.007668,0.079079,0.005851,0.00627,0.014706,0.004988,0.002386,0.002489,0.006331,0.075458,0.075771,0.044773,0.00781,0.00328,0.004034,0.007842,0.002509,0.0052,0.009005,0.008016,0.004308,2
0.04067,0.283632,0.259893,0.390908,0.049226,0.574431,0.555527,0.074455,0.068257,0.045924,0.044404,0.040736,0.040099,0.034163,0.013765,0.024545,0.032686,0.037737,0.023158,0.011447,0.016363,0.018665,0.008548,0.007525,0.009929,0.012745,0.02178,0.04397,0.04875,0.064105,0.06643,0.070958,0.049267,1
0.460284,0.142435,0.208886,0.275472,0.338859,0.001938,0.304509,0.018835,0.024483,0.032239,0.012215,0.081019,0.015783,0.060584,0.015137,0.006183,0.010178,0.105256,0.069941,0.031377,0.015816,0.016853,0.003863,0.011458,0.020485,0.005152,0.006718,0.007417,0.006178,0.031783,0.122066,0.12466,0.045838,3
0.214707,0.283033,0.268974,0.199491,0.32863,0.396592,0.297916,0.047147,0.051045,0.033018,0.041501,0.125737,0.018628,0.04429,0.00817,0.007319,0.041095,0.184138,0.111753,0.033495,0.011215,0.030023,0.004252,0.025252,0.010098,0.010149,0.005382,0.007339,0.014007,0.098145,0.135121,0.085935,0.019003,3
0.532933,0.164692,0.237253,0.016855,0.312125,0.39535,0.35103,0.030011,0.088612,0.052332,0.013049,0.017446,0.08077,0.009076,0.062196,0.020163,0.003785,0.004367,0.012194,0.128915,0.071555,0.037605,0.006393,0.005658,0.021699,0.004122,0.018793,0.020998,0.003229,0.006489,0.006098,0.006328,0.010344,5
0.361233,0.460579,0.326307,0.435808,0.537225,0.011314,0.508757,0.006802,0.006502,0.036981,0.004148,0.077364,0.004289,0.003315,0.057135,0.056375,0.002883,0.005801,0.03562,0.008743,0.003158,0.002467,0.002835,0.008728,0.100367,0.123142,0.055939,0.016874,0.004088,0.005163,0.004047,0.023671,0.005891,1
0.056651,0.528242,0.121867,0.039558,0.361452,0.093143,0.320396,0.05541,0.04151,0.031051,0.028914,0.023186,0.02416,0.016121,0.011469,0.023533,0.022233,0.010525,0.007128,0.013979,0.016922,0.012839,0.005908,0.006583,0.005799,0.011863,0.022183,0.058554,0.031879,0.019235,0.014922,0.011872,0.009605,4
0.189462,0.240085,0.172165,0.23627,0.344835,0.002404,0.297948,0.280731,0.271868,0.040343,0.23457,0.067335,0.088454,0.014433,0.03618,0.42965,0.228776,0.110799,0.034654,0.034182,0.038023,0.062423,0.016787,0.018576,0.016293,0.058471,0.218315,0.241712,0.056772,0.021359,0.015384,0.028207,0.026142,3
0.058874,0.517346,0.094564,0.259052,0.12984,0.109476,0.200494,0.074685,0.051299,0.044322,0.045392,0.03052,0.025083,0.025339,0.016848,0.037494,0.019933,0.017051,0.011659,0.024554,0.017476,0.022468,0.013974,0.016909,0.018384,0.017984,0.035624,0.059331,0.027394,0.028756,0.023132,0.022736,0.015799,4
0.374346,0.108846,0.161107,0.007313,0.210903,0.265642,0.22032,0.120408,0.110574,0.070543,0.072014,0.094899,0.044038,0.0176,0.082414,0.203815,0.065529,0.026507,0.018812,0.022065,0.02972,0.020228,0.010726,0.019608,0.049481,0.105155,0.102518,0.051934,0.016219,0.015274,0.011041,0.01827,0.017376,3
0.268254,0.344131,0.007537,0.331666,0.242751,0.493067,0.443821,0.016868,0.074391,0.033213,0.015825,0.017467,0.106891,0.01606,0.020819,0.019009,0.006979,0.006277,0.013475,0.047755,0.102731,0.065556,0.014248,0.007219,0.007498,0.010574,0.005359,0.013561,0.008158,0.005592,0.007231,0.006892,0.008995,5
0.472473,0.142342,0.209371,0.012758,0.270109,0.336451,0.293068,0.050473,0.07528,0.059372,0.037612,0.111745,0.042745,0.07568,0.030327,0.022938,0.031488,0.111953,0.098258,0.049694,0.032182,0.02617,0.010518,0.016072,0.031462,0.012689,0.011705,0.015949,0.013612,0.032335,0.101702,0.150988,0.090365,3
0.396851,0.504843,0.006572,0.028236,0.351035,0.476149,0.474205,0.066012,0.044281,0.022145,0.047201,0.035948,0.06097,0.010867,0.011289,0.104862,0.037415,0.007727,0.009723,0.040236,0.006951,0.017675,0.004345,0.007416,0.014364,0.028789,0.113419,0.143892,0.052187,0.021809,0.012379,0.014686,0.011853,1
0.815374,0.246639,0.011616,0.357495,0.467639,0.595578,0.566391,0.022968,0.020619,0.016949,0.027899,0.029767,0.034552,0.006123,0.012091,0.096169,0.027656,0.008892,0.008123,0.0655,0.010308,0.011003,0.00342,0.005323,0.016232,0.032771,0.107955,0.160064,0.039316,0.01991,0.01324,0.008242,0.012307,4
0.382405,0.492286,0.347059,0.462439,0.01708,0.00708,0.457464,0.012636,0.010321,0.010493,0.018913,0.033374,0.024108,0.005008,0.008584,0.14335,0.01578,0.004643,0.016661,0.023742,0.010252,0.005063,0.00315,0.004834,0.01075,0.050856,0.149891,0.084315,0.02186,0.010195,0.006936,0.009891,0.007799,1
0.621892,0.187883,0.364915,0.274719,0.448266,0.542139,0.425583,0.003193,0.013709,0.004944,0.04188,0.002981,0.016478,0.096021,0.005204,0.021314,0.043072,0.008485,0.001966,0.002732,0.01506,0.215542,0.090629,0.029441,0.006485,0.004959,0.002859,0.028226,0.001855,0.00466,0.014662,0.004384,0.00853,0
0.421921,0.539982,0.011392,0.380454,0.500349,0.51995,0.528812,0.025145,0.022645,0.010057,0.047501,0.011131,0.063129,0.009984,0.003711,0.011432,0.058282,0.017701,0.005447,0.004908,0.023527,0.00826,0.006611,0.003819,0.004402,0.005911,0.010847,0.041542,0.089865,0.070332,0.030845,0.019047,0.011884,1
0.249142,0.319125,0.231156,0.006635,0.296843,0.374893,0.337708,0.03035,0.121268,0.106341,0.018189,0.134835,0.112108,0.022069,0.07063,0.044985,0.008518,0.025409,0.141974,0.190536,0.101499,0.039805,0.021154,0.021693,0.010524,0.024944,0.042865,0.011376,0.015867,0.009147,0.005795,0.02495,0.168215,5
0.397373,0.505225,0.357415,0.006914,0.360391,0.471794,0.43399,0.014282,0.010925,0.009177,0.057105,0.022943,0.077598,0.004767,0.007157,0.129556,0.055761,0.006349,0.00592,0.041606,0.006685,0.00839,0.002482,0.003499,0.00873,0.025482,0.138228,0.226382,0.07932,0.02567,0.009969,0.007712,0.006819,1
0.45989,0.140659,0.275237,0.204769,0.338385,0.407386,0.307751,0.012095,0.012692,0.018751,0.009982,0.063797,0.00852,0.055757,0.008646,0.005621,0.00928,0.09881,0.05651,0.018633,0.007593,0.012514,0.00322,0.009316,0.010966,0.004744,0.005384,0.005086,0.006442,0.030665,0.114348,0.112596,0.028531,3
0.941381,0.286193,0.413154,0.55489,0.049566,0.109338,0.490911,0.004652,0.00406,0.002459,0.004169,0.011461,0.005251,0.040391,0.003354,0.005182,0.004354,0.089135,0.010323,0.00308,0.003536,0.068344,0.005306,0.009308,0.0041,0.003508,0.004325,0.004898,0.005588,0.039527,0.164481,0.084885,0.020971,4
0.26586,0.014123,0.166056,0.154859,0.237699,0.228669,0.196743,0.109304,0.150898,0.100331,0.071691,0.075036,0.113026,0.06019,0.038767,0.050212,0.019651,0.017416,0.045822,0.088102,0.095875,0.097972,0.046705,0.040939,0.029153,0.015784,0.023156,0.030603,0.011179,0.010621,0.014893,0.019607,0.025343,5
0.376289,0.10987,0.165788,0.225727,0.275224,0.335974,0.244784,0.043556,0.041312,0.035613,0.032908,0.096656,0.032504,0.005401,0.040285,0.198389,0.03084,0.015251,0.01934,0.008602,0.029011,0.010845,0.008195,0.007014,0.038325,0.120577,0.14777,0.075571,0.009997,0.007948,0.011498,0.016721,0.010023,3
0.395904,0.495854,0.352734,0.472842,0.000688,0.579589,0.560051,0.007128,0.004681,0.004414,0.03377,0.024662,0.046451,0.002981,0.005169,0.096316,0.033009,0.00351,0.004451,0.016488,0.004905,0.006939,0.002395,0.003032,0.006759,0.026912,0.120039,0.119564,0.047336,0.013037,0.005226,0.008407,0.008092,1
0.379542,0.483733,0.01258,0.342235,0.446769,0.558002,0.52899,0.022778,0.022926,0.024897,0.017974,0.038893,0.019284,0.003884,0.014735,0.070337,0.012518,0.004696,0.012399,0.00663,0.00946,0.004177,0.002948,0.006745,0.020904,0.053508,0.072255,0.057575,0.017228,0.010112,0.007174,0.005564,0.008663,4
0.343353,0.437153,0.310248,0.417272,0.001165,0.509708,0.486388,0.005917,0.004645,0.049199,0.005266,0.042204,0.003028,0.006117,0.077517,0.010539,0.002545,0.04514,0.003843,0.00616,0.002182,0.004494,0.005506,0.066157,0.120414,0.0442,0.009961,0.006203,0.005029,0.003346,0.008529,0.004638,0.006111,2
0.531662,0.162992,0.316013,0.236576,0.467452,0.390367,0.362321,0.012355,0.092251,0.064976,0.00575,0.034674,0.108668,0.007685,0.185157,0.022401,0.002389,0.004424,0.030218,0.304962,0.098115,0.036637,0.00585,0.0054,0.054589,0.003014,0.027925,0.016909,0.003355,0.008577,0.006549,0.008357,0.022486,0
0.83563,0.250597,0.369175,0.011523,0.002851,0.487695,0.499817,0.020508,0.017472,0.008866,0.039081,0.013208,0.049914,0.006288,0.004155,0.031236,0.046002,0.008104,0.003394,0.024279,0.018168,0.021411,0.004154,0.00257,0.003633,0.008925,0.031644,0.171468,0.067949,0.026119,0.012285,0.007886,0.005701,4
0.441037,0.565423,0.007032,0.396798,0.516916,0.082096,0.500636,0.010553,0.00881,0.004482,0.017274,0.007909,0.023317,0.019086,0.003092,0.004335,0.018609,0.046253,0.006352,0.002335,0.007004,0.015941,0.003573,0.004536,0.003472,0.003159,0.004513,0.008152,0.027957,0.091963,0.080464,0.036591,0.013091,4
0.494088,0.145965,0.296907,0.220743,0.435516,0.011109,0.386009,0.014481,0.03777,0.043812,0.008213,0.149868,0.03006,0.052439,0.01662,0.009571,0.004902,0.025612,0.168077,0.054096,0.0265,0.015,0.011465,0.014525,0.009015,0.024811,0.007321,0.010535,0.006293,0.008184,0.01944,0.117289,0.250178,0
0.438757,0.132479,0.077784,0.011555,0.027266,0.25515,0.195631,0.056615,0.064551,0.032577,0.054499,0.060001,0.05947,0.032861,0.018973,0.031267,0.047594,0.077875,0.0417,0.022785,0.026466,0.027779,0.017706,0.014927,0.02203,0.016126,0.016303,0.022904,0.041963,0.082401,0.077516,0.037158,0.025234,3
0.190777,0.246015,0.172497,0.011524,0.290893,0.228844,0.244079,0.186539,0.178842,0.040087,0.146938,0.046487,0.052023,0.018234,0.031846,0.21896,0.144912,0.089979,0.03239,0.014971,0.018229,0.038543,0.009618,0.01258,0.007857,0.023703,0.088161,0.118171,0.036447,0.016878,0.012719,0.015483,0.026087,3
0.343139,0.435001,0.002276,0.297093,0.306998,0.406093,0.36428,0.059838,0.037754,0.15298,0.061998,0.15822,0.025476,0.076287,0.188817,0.098514,0.026523,0.071493,0.023256,0.011246,0.012512,0.040763,0.076341,0.228366,0.291063,0.170812,0.096829,0.050698,0.019409,0.012863,0.014627,0.022814,0.036381,2
0.229566,0.013584,0.148824,0.023428,0.220933,0.288044,0.264864,0.12535,0.135164,0.081921,0.071905,0.117996,0.076117,0.043591,0.030207,0.043696,0.039194,0.065909,0.108618,0.080743,0.053473,0.043288,0.023375,0.017429,0.013246,0.023392,0.018689,0.016813,0.015371,0.022269,0.030703,0.054891,0.074195,5
0.535432,0.155755,0.238324,0.006721,0.027817,0.314199,0.288825,0.027212,0.051592,0.03612,0.018603,0.031216,0.051477,0.018864,0.03358,0.018716,0.006485,0.009755,0.022233,0.070247,0.045394,0.032957,0.014492,0.012138,0.013167,0.006131,0.012224,0.022457,0.006003,0.009029,0.005774,0.009354,0.010838,5
0.269937,0.355326,0.253196,0.336014,0.007325,0.411954,0.377994,0.028283,0.133119,0.053448,0.0431,0.0218,0.221894,0.043884,0.01348,0.082012,0.02294,0.005346,0.014932,0.053496,0.234535,0.154641,0.039867,0.017124,0.010099,0.020646,0.005853,0.018327,0.031018,0.009324,0.011404,0.007397,0.00713,5
0.270178,0.351349,0.01193,0.028487,0.044094,0.244921,0.200747,0.01919,0.086015,0.02746,0.014964,0.012892,0.106241,0.014509,0.009008,0.0149,0.004947,0.003331,0.004463,0.025275,0.095901,0.071359,0.011323,0.006047,0.004053,0.00523,0.002919,0.005828,0.005022,0.002869,0.00584,0.004644,0.005365,0
0.076372,0.295018,0.166171,0.100262,0.275099,0.401474,0.327734,0.138207,0.0975,0.071997,0.078839,0.096946,0.082097,0.064841,0.030693,0.047174,0.030286,0.042527,0.042591,0.020877,0.035707,0.038497,0.022402,0.033425,0.027628,0.020475,0.021329,0.037638,0.039056,0.060822,0.083914,0.100493,0.089561,4
0.206627,0.268242,0.188823,0.25408,0.312899,0.379147,0.281755,0.112877,0.112482,0.010401,0.129457,0.058628,0.070408,0.033703,0.004995,0.0237,0.159835,0.129942,0.051064,0.012477,0.016936,0.006871,0.032335,0.009251,0.010865,0.004549,0.004809,0.029292,0.090902,0.08359,0.028191,0.009419,0.008558,3
0.023299,0.261362,0.253923,0.38512,0.038721,0.060482,0.351706,0.112552,0.08924,0.042795,0.04136,0.021122,0.038232,0.015945,0.009668,0.018497,0.040757,0.018243,0.008148,0.00945,0.027764,0.01519,0.00975,0.005009,0.006648,0.008326,0.016508,0.051974,0.066449,0.050268,0.027182,0.018502,0.013676,4
0.667007,0.201244,0.000811,0.39166,0.287013,0.584609,0.540531,0.032683,0.022254,0.035081,0.033552,0.021241,0.010191,0.092565,0.039156,0.010525,0.055357,0.057865,0.019489,0.004328,0.006714,0.023478,0.103861,0.235029,0.05732,0.021771,0.007891,0.013015,0.019531,0.01513,0.006424,0.027139,0.043064,2
0.271524,0.351894,0.017536,0.249019,0.038944,0.33113,0.29502,0.024588,0.067509,0.023586,0.021015,0.012567,0.072974,0.019967,0.007871,0.013009,0.007708,0.005232,0.00447,0.015303,0.067683,0.060468,0.01438,0.004397,0.005183,0.005387,0.004629,0.008047,0.008795,0.004452,0.006616,0.006231,0.006926,0
0.213879,0.280854,0.199014,0.265592,0.001736,0.330753,0.29346,0.070637,0.070875,0.038701,0.057584,0.13348,0.029509,0.032734,0.01022,0.010943,0.061205,0.19134,0.117461,0.036868,0.017101,0.023599,0.008081,0.0508,0.013353,0.010453,0.005506,0.006517,0.024276,0.110662,0.115391,0.052178,0.018896,3
0.52833,0.012553,0.072881,0.232165,0.306786,0.384983,0.349925,0.062281,0.077188,0.044181,0.027796,0.054898,0.057596,0.026165,0.043699,0.03348,0.009838,0.01789,0.051304,0.089089,0.050261,0.044086,0.019551,0.017176,0.013535,0.011346,0.025628,0.019149,0.00851,0.007841,0.008659,0.01993,0.045183,5
